"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Executive Officer (EO) - London","24827","29045","Operational Delivery Support Officer","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Executive Officer (EO) - London","24827","29045","Operational Delivery Support Officer","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Executive Officer (EO) - London","24827","29045","Operational Delivery Support Officer","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Executive Officer (EO) - London","27854","32525","Operational Delivery Support Officer","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Grade 6 (G6) - London","57446","68460","Operational Delivery Advisor","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Grade 7 (G7) - London","48197","57362","Operational Delivery Advisor","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Grade 7 (G7)","48197","57362","Operational Delivery Advisor","1.00","Operational Delivery","South West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Grade 7 (G7)","48197","57362","Operational Delivery Advisor","1.00","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Higher Executive Officer (HEO)","30188","34826","Operational Delivery Manager","1.00","Operational Delivery","Devolved Nations"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Higher Executive Officer (HEO) - London","33210","38300","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Higher Executive Officer (HEO) - London","30188","34826","Operational Delivery Manager","0.86","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Higher Executive Officer (HEO) - London","30188","34826","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Higher Executive Officer (HEO) - London","30188","34826","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Higher Executive Officer (HEO) - London","30188","34826","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Higher Executive Officer (HEO) - London","30188","34826","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Higher Executive Officer (HEO) - London","30188","34826","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Higher Executive Officer (HEO) - London","30188","34826","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Higher Executive Officer (HEO)","30188","34826","Operational Delivery Manager","1.00","Operational Delivery","South West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Higher Executive Officer (HEO)","30188","34826","Operational Delivery Manager","1.00","Operational Delivery","Yorkshire and the Humber"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Senior Executive Officer (SEO) - London","36337","42899","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Senior Executive Officer (SEO) - London","36337","42899","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Senior Executive Officer (SEO) - London","36337","42899","Operational Delivery Manager","0.89","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Senior Executive Officer (SEO) - London","36337","42899","Operational Delivery Manager","0.46","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Senior Executive Officer (SEO) - London","39598","46117","Operational Delivery Manager","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Senior Executive Officer (SEO)","36337","42899","Operational Delivery Manager","1.00","Operational Delivery","North West"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Senior Executive Officer (SEO)","39598","46117","Operational Delivery Manager","1.00","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Senior Executive Officer (SEO)","39598","46117","Operational Delivery Manager","1.00","Operational Delivery","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Executive Officer (EO) - London","24827","29045","Policy Support Officer","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Executive Officer (EO)","24827","29045","Policy Support Officer","1.00","Policy","West Midlands"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Grade 6 (G6) - London","57446","68460","Policy Advisor","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Higher Executive Officer (HEO) - London","30188","34826","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Higher Executive Officer (HEO) - London","33210","38300","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG484","Higher Executive Officer (HEO) - London","33210","38300","Policy Manager","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG485","Senior Executive Officer (SEO)","36337","42899","Communications Manager","0.90","Communications","North East"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG485","Higher Executive Officer (HEO) - London","33210","38300","Internal Audit Manager","1.00","Internal Audit","London"
"Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities","Stronger Places","CLG485","Higher Executive Officer (HEO)","30188","34826","Internal Audit Manager","1.00","Internal Audit","South West"
