"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG404","Senior Executive Officer (SEO) - London","40390","51246","SEO - Grenfell Recovery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG404","Senior Executive Officer (SEO) - London","40390","51246","SEO - Grenfell Recovery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG404","Senior Executive Officer (SEO) - London","40390","51246","SEO - Grenfell Recovery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG404","Senior Executive Officer (SEO) - London","40390","51246","SEO - Grenfell Recovery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG404","Senior Executive Officer (SEO) - London","40390","51246","SEO - Grenfell Recovery","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG404","Senior Executive Officer (SEO) - London","40390","51246","SEO - Grenfell Recovery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG404","Senior Executive Officer (SEO) - London","40390","51246","SEO - Grenfell Site & Programme","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG404","Senior Executive Officer (SEO) - London","40390","51246","SEO - Grenfell Site & Programme","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG445","Senior Executive Officer (SEO) - London","40390","51246","SEO - Grenfell Site Programme","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG445","Senior Executive Officer (SEO) - London","40390","51246","SEO - Grenfell Site Programme","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG404","Senior Executive Officer (SEO) - London","40390","51246","SEO - Programme Management","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG404","Senior Executive Officer (SEO) - London","40390","51246","SEO - Programme Management","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG572","Senior Executive Officer (SEO) - London","40390","51246","SEO - Remediation Policy & Delivery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG572","Senior Executive Officer (SEO) - London","40390","51246","SEO - Remediation Policy & Delivery","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG572","Senior Executive Officer (SEO) - London","40390","51246","SEO - Remediation Policy & Delivery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG572","Senior Executive Officer (SEO) - London","40390","51246","SEO - Remediation Policy & Delivery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG572","Senior Executive Officer (SEO) - London","40390","51246","SEO - Remediation Policy & Delivery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG572","Senior Executive Officer (SEO) - London","40390","51246","SEO - Remediation Policy & Delivery","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG572","Senior Executive Officer (SEO) - London","40390","51246","SEO - Remediation Policy & Delivery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG572","Senior Executive Officer (SEO) - London","40390","51246","SEO - Remediation Policy & Delivery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG572","Senior Executive Officer (SEO) - London","40390","51246","SEO - Remediation Policy & Delivery","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG518","Senior Executive Officer (SEO) - London","40390","51246","SEO - COVID-19 Inquiry Unit","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG254","Senior Executive Officer (SEO) - London","40390","51246","SEO - Energy Safe Materials","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG246","Senior Executive Officer (SEO) - London","40390","51246","SEO - Reform Policy & Legislation","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG246","Senior Executive Officer (SEO) - London","40390","51246","SEO - Reform Policy & Legislation","1.00","Project Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG246","Senior Executive Officer (SEO) - London","40390","51246","SEO - Reform Policy & Legislation","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG246","Senior Executive Officer (SEO) - London","40390","51246","SEO - Reg Pol Leg Spons","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG246","Senior Executive Officer (SEO) - London","40390","51246","SEO - Regulator & Accountability","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG246","Senior Executive Officer (SEO) - London","40390","51246","SEO - Regulator & Accountability","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG246","Senior Executive Officer (SEO) - London","40390","51246","SEO - Regulator & Accountability","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG246","Senior Executive Officer (SEO) - London","40390","51246","SEO - Strategy","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG246","Senior Executive Officer (SEO) - London","40390","51246","SEO - Strategy","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG246","Senior Executive Officer (SEO) - London","40390","51246","SEO - Technical Policy2","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG231","Senior Executive Officer (SEO) - London","40390","51246","SEO - BSP - Programme & Governance","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG231","Senior Executive Officer (SEO) - London","40390","51246","SEO - BSP - Programme & Governance","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG243","Senior Executive Officer (SEO) - London","40390","51246","SEO - Building Remediation","1.00","Operational Delivery","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG243","Senior Executive Officer (SEO) - London","40390","51246","SEO - Building Remediation","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG231","Senior Executive Officer (SEO) - London","40390","51246","SEO - Building Safety","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG563","Senior Executive Officer (SEO) - London","40390","51246","SEO - Energy Safe Materials","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG563","Senior Executive Officer (SEO) - London","40390","51246","SEO - Energy Safe Materials","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG563","Senior Executive Officer (SEO) - London","40390","51246","SEO - Energy Safe Materials","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG231","Senior Executive Officer (SEO) - London","40390","51246","SEO - Energy Safe Materials","0.67","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG243","Senior Executive Officer (SEO) - London","40390","51246","SEO - Financial Remediation & Residents","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG243","Senior Executive Officer (SEO) - London","40390","51246","SEO - Financial Remediation & Residents","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG243","Senior Executive Officer (SEO) - London","40390","51246","SEO - Financial Remediation & Residents","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG316","Senior Executive Officer (SEO) - London","40390","51246","SEO - Financial Remediation & Residents","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG243","Senior Executive Officer (SEO) - London","40390","51246","SEO - Financial Remediation and Residents","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG450","Senior Executive Officer (SEO) - London","40390","51246","SEO - Net Zero","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Safer and Greener Buildings","CLG243","Senior Executive Officer (SEO) - London","40390","51246","SEO - Regulator & Accountability","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Union, Elections and Places","CLG511","Senior Executive Officer (SEO) - London","40390","51246","SEO - Boundary Commission","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Union, Elections and Places","CLG507","Senior Executive Officer (SEO) - London","40390","51246","SEO - Elections Division","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Union, Elections and Places","CLG507","Senior Executive Officer (SEO) - London","40390","51246","SEO - Elections Division","1.00","Policy","London"
"Department for Levelling Up, Housing and Communities","DLUHC","Union, Elections and Places","CLG507","Senior Executive Officer (SEO) - London","40390","51246","SEO - Elections Division","1.00","Policy","London"
